iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent003,2,40,35,40,40,self,1
agent004,2,19,24,19,19,self,2
agent005,2,30,9,30,30,self,2
agent006,2,27,4,27,27,self,2
agent007,2,5,46,5,5,self,1
agent008,2,46,21,42,42,norm,2
agent009,2,33,33,33,33,self,1
agent00a,2,20,37,20,20,self,1
agent00b,2,39,35,25,25,norm,11
agent00c,2,34,14,34,34,self,1
agent00d,2,16,7,16,16,self,2
agent00e,2,35,26,35,35,self,1
agent00f,2,27,16,25,25,norm,1
agent010,2,43,13,43,43,self,2
agent011,2,26,14,26,26,self,2
agent012,2,14,26,14,14,self,1
agent013,2,40,25,40,40,self,3
agent014,2,21,39,21,21,self,3
agent015,2,19,47,19,19,self,1
agent016,2,32,27,32,32,self,1
agent017,2,40,42,40,40,self,2
agent018,2,24,13,24,24,self,3
agent019,2,39,7,39,39,self,3
agent01a,2,26,43,26,26,norm=self,1
agent01b,2,17,41,17,17,self,1
agent01c,2,16,36,16,16,self,3
agent01d,2,41,15,41,41,self,3
agent01e,2,20,42,20,20,self,1
agent01f,2,43,34,43,43,self,1
agent020,2,48,19,48,48,self,3
agent021,2,9,46,9,9,self,2
agent022,2,29,33,29,29,self,3
agent023,2,25,12,24,24,norm,0
agent024,2,24,43,24,24,self,1
agent025,2,43,16,43,43,self,3
agent026,2,46,21,46,46,self,3
agent027,2,13,15,13,13,self,3
agent028,2,31,45,31,31,self,1
agent029,2,33,14,33,33,self,3
agent02a,2,33,13,33,33,self,2
agent02b,2,13,9,13,13,self,3
agent02c,2,43,47,43,43,self,2
agent02d,2,30,21,30,30,self,1
agent02e,2,10,43,10,10,self,1
agent02f,2,18,25,18,18,self,1
