iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent071,2,43,37,43,43.0,self,3
agent072,2,35,17,35,35.0,self,3
agent073,2,43,46,43,43.0,self,1
agent074,2,37,27,37,37.0,self,2
agent075,2,13,39,13,13.0,self,3
agent076,2,22,20,22,22.0,self,1
agent077,2,29,9,29,29.0,self,1
agent078,2,42,36,42,42.0,self,2
agent079,2,7,47,7,7.0,self,1
agent07a,2,15,39,15,15.0,self,3
agent07b,2,36,21,36,36.0,self,3
agent07c,2,35,20,35,35.0,self,1
agent07d,2,45,44,45,45.0,self,3
agent07e,2,30,25,30,30.0,self,3
agent07f,2,24,30,22,22.0,norm,0
agent080,2,39,29,39,39.0,self,1
agent081,2,41,9,41,41.0,self,3
agent082,2,31,33,31,31.0,self,1
agent083,2,22,22,22,22.0,self,1
agent084,2,27,47,27,27.0,self,2
agent085,2,26,36,26,26.0,self,1
agent086,2,43,18,43,43.0,self,1
agent087,2,30,43,30,30.0,self,1
agent088,2,16,43,16,16.0,self,1
agent089,2,24,27,24,24.0,self,2
agent08a,2,16,29,16,16.0,self,1
agent08b,2,40,11,40,40.0,self,3
agent08c,2,46,36,46,46.0,self,3
agent08d,2,46,43,46,46.0,self,2
agent08e,2,20,20,20,20.0,self,1
agent08f,2,27,20,27,27.0,self,1
agent090,2,20,43,20,20.0,self,1
agent091,2,15,13,15,15.0,self,2
agent092,2,9,47,9,9.0,self,1
agent093,2,27,16,27,27.0,self,2
agent094,2,17,44,17,17.0,self,2
agent095,2,14,39,14,14.0,self,2
agent096,2,34,39,34,34.0,self,2
agent097,2,28,13,28,28.0,self,3
agent098,2,7,22,7,7.0,self,1
agent099,2,25,30,25,25.0,self,1
agent09a,2,25,26,25,25.0,self,2
agent09b,2,18,42,18,18.0,self,1
agent09c,2,36,41,36,36.0,self,3
agent09d,2,15,49,15,15.0,self,2
agent09e,2,18,15,18,18.0,self,2
agent09f,2,10,40,10,10.0,self,3
agent0a0,2,46,43,46,46.0,self,3
agent0a1,2,25,21,25,25.0,self,1
agent0a2,2,23,31,23,23.0,self,3
agent0a3,2,40,26,40,40.0,self,2
agent0a4,2,32,46,32,32.0,self,3
agent0a5,2,15,34,15,15.0,self,3
agent0a6,2,36,45,36,36.0,self,1
agent0a7,2,40,25,40,40.0,self,3
agent0a8,2,46,33,46,46.0,self,2
agent0a9,2,29,31,29,29.0,self,3
agent0aa,2,35,34,35,35.0,self,2
agent0ab,2,22,40,22,22.0,self,3
agent0ac,2,35,39,35,35.0,self,1
agent0ad,2,47,33,47,47.0,self,3
agent0ae,2,42,45,42,42.0,self,1
agent0af,2,21,36,21,21.0,self,1
agent0b0,2,30,39,30,30.0,norm=self,1
agent0b1,2,45,27,45,45.0,self,2
agent0b2,2,30,14,30,30.0,self,3
agent0b3,2,44,5,44,44.0,self,2
agent0b4,2,42,14,42,42.0,self,1
agent0b5,2,25,43,25,25.0,self,1
agent0b6,2,16,34,16,16.0,self,1
agent0b7,2,45,14,45,45.0,self,2
agent0b8,2,38,44,38,38.0,self,1
agent0b9,2,42,17,42,42.0,self,3
agent0ba,2,14,20,14,14.0,self,3
agent0bb,2,37,41,37,37.0,self,2
agent0bc,2,26,22,26,26.0,self,2
agent0bd,2,26,27,23,23.0,norm,0
agent0be,2,18,43,18,18.0,self,1
agent0bf,2,9,29,9,9.0,self,2
agent0c0,2,27,31,27,27.0,self,3
agent0c1,2,10,14,10,10.0,self,1
agent0c2,2,25,24,21,21.0,norm,1
agent0c3,2,22,10,22,22.0,self,3
agent0c4,2,17,19,17,17.0,self,1
agent0c5,2,4,46,4,4.0,self,1
agent0c6,2,31,42,31,31.0,self,2
agent0c7,2,7,9,43,43.0,norm,38
agent000,3,40,34,40,40.0,self,1
agent001,3,18,38,18,18.0,self,1
agent002,3,16,39,16,16.0,self,1
agent003,3,41,24,41,41.0,self,1
