iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent004,2,19,16,19,19.0,self,2
agent005,2,30,16,30,30.0,self,2
agent006,2,27,25,27,27.0,self,2
agent007,2,5,35,5,5.0,self,1
agent008,2,46,15,24,24.0,norm,20
agent009,2,33,24,33,33.0,self,1
agent00a,2,20,31,20,20.0,self,1
agent00b,2,39,25,39,39.0,self,3
agent00c,2,34,31,34,34.0,self,1
agent00d,2,16,21,16,16.0,self,2
agent00e,2,35,16,35,35.0,self,1
agent00f,2,20,45,20,20.0,self,3
agent010,2,43,16,43,43.0,self,2
agent011,2,26,43,26,26.0,self,2
agent012,2,14,18,14,14.0,self,1
agent013,2,40,38,40,40.0,self,3
agent014,2,21,24,24,24.0,norm,6
agent015,2,19,24,19,19.0,self,1
agent016,2,32,11,32,32.0,self,1
agent017,2,40,22,40,40.0,self,2
agent018,2,24,19,24,24.0,self,3
agent019,2,39,10,39,39.0,self,3
agent01a,2,14,29,14,14.0,self,1
agent01b,2,17,29,17,17.0,self,1
agent01c,2,16,25,16,16.0,self,3
agent01d,2,41,16,41,41.0,self,3
agent01e,2,20,9,20,20.0,self,1
agent01f,2,43,44,43,43.0,self,1
agent020,2,48,9,48,48.0,self,3
agent021,2,9,13,9,9.0,self,2
agent022,2,29,24,29,29.0,self,3
agent023,2,17,35,17,17.0,self,1
agent024,2,24,32,24,24.0,self,1
agent025,2,43,34,43,43.0,self,3
agent026,2,46,24,46,46.0,self,3
agent027,2,13,18,13,13.0,self,3
agent028,2,31,4,31,31.0,self,1
agent029,2,33,25,33,33.0,self,3
agent02a,2,33,35,33,33.0,self,2
agent02b,2,13,16,13,13.0,self,3
agent02c,2,43,33,43,43.0,self,2
agent02d,2,30,29,30,30.0,self,1
agent02e,2,10,12,10,10.0,self,1
agent02f,2,24,18,23,23.0,norm,0
agent030,2,21,46,21,21.0,self,1
agent031,2,27,7,27,27.0,self,3
agent032,2,41,29,41,41.0,self,1
agent033,2,10,21,10,10.0,self,1
agent034,2,24,46,24,24.0,self,1
agent035,2,11,9,11,11.0,self,2
agent036,2,27,30,27,27.0,self,3
agent037,2,5,38,24,24.0,norm,20
agent038,2,21,43,21,21.0,self,2
agent039,2,9,21,9,9.0,self,1
agent03a,2,33,27,33,33.0,self,3
agent03b,2,43,43,41,41.0,norm,0
agent03c,2,12,33,12,12.0,self,1
agent03d,2,9,34,9,9.0,self,1
agent03e,2,16,34,16,16.0,self,3
agent03f,2,14,39,14,14.0,self,2
agent040,2,24,30,23,23.0,norm,0
agent041,2,34,46,34,34.0,self,3
agent042,2,34,21,34,34.0,self,3
agent043,2,34,43,34,34.0,self,2
agent044,2,36,43,36,36.0,self,2
agent045,2,24,18,24,24.0,self,1
agent046,2,16,10,16,16.0,self,2
agent047,2,8,31,8,8.0,self,2
agent048,2,43,34,43,43.0,self,1
agent049,2,30,27,30,30.0,self,2
agent04a,2,33,34,33,33.0,self,3
agent04b,2,41,39,41,41.0,self,2
agent04c,2,33,17,33,33.0,self,1
agent04d,2,31,27,31,31.0,self,3
agent04e,2,47,7,47,47.0,self,3
agent04f,2,41,17,41,41.0,self,2
agent050,2,9,46,9,9.0,self,1
agent051,2,33,43,33,33.0,self,1
agent052,2,29,19,29,29.0,self,2
agent053,2,24,42,24,24.0,self,2
agent054,2,34,36,34,34.0,self,3
agent055,2,44,24,24,24.0,norm,18
agent056,2,20,39,20,20.0,self,2
agent057,2,13,24,13,13.0,self,1
agent058,2,38,28,38,38.0,self,2
agent059,2,49,11,49,49.0,self,3
agent05a,2,37,41,37,37.0,self,3
agent05b,2,39,33,39,39.0,self,1
agent05c,2,21,41,21,21.0,self,3
agent05d,2,19,14,19,19.0,self,3
agent05e,2,22,39,22,22.0,self,3
agent05f,2,5,49,5,5.0,self,1
agent060,2,25,26,25,25.0,self,2
agent061,2,29,15,29,29.0,self,1
agent062,2,30,29,30,30.0,self,1
agent063,2,5,26,5,5.0,self,1
agent064,2,39,9,39,39.0,self,1
agent065,2,31,35,31,31.0,self,3
agent066,2,25,24,24,24.0,norm,0
agent067,2,26,25,26,26.0,self,3
agent068,2,44,40,44,44.0,self,3
agent069,2,25,13,25,25.0,self,1
agent06a,2,21,25,24,24.0,norm,5
agent06b,2,19,33,19,19.0,self,3
agent06c,2,36,25,46,46.0,norm,13
agent06d,2,34,28,34,34.0,self,2
agent06e,2,26,38,26,26.0,self,3
agent06f,2,28,17,28,28.0,self,2
agent070,2,25,16,23,23.0,norm,0
agent071,2,43,24,43,43.0,self,3
agent072,2,35,34,35,35.0,self,3
agent073,2,43,21,43,43.0,self,1
agent074,2,37,20,37,37.0,self,2
agent075,2,13,41,13,13.0,self,3
agent076,2,22,27,22,22.0,self,1
agent077,2,29,24,29,29.0,self,1
agent078,2,42,13,42,42.0,self,2
agent079,2,7,44,7,7.0,self,1
agent07a,2,15,26,15,15.0,self,3
agent07b,2,36,41,36,36.0,self,3
agent07c,2,35,16,35,35.0,self,1
agent07d,2,45,44,45,45.0,self,3
agent07e,2,30,40,30,30.0,self,3
agent07f,2,28,13,24,24.0,norm,2
agent080,2,39,37,39,39.0,self,1
agent081,2,41,43,41,41.0,self,3
agent082,2,31,35,31,31.0,self,1
agent083,2,22,44,22,22.0,self,1
agent084,2,27,26,27,27.0,self,2
agent085,2,26,29,26,26.0,self,1
agent086,2,43,42,43,43.0,self,1
agent087,2,30,19,30,30.0,self,1
agent088,2,16,43,16,16.0,self,1
agent089,2,24,25,24,24.0,self,2
agent08a,2,16,45,16,16.0,self,1
agent08b,2,40,24,40,40.0,self,3
agent08c,2,46,46,46,46.0,self,3
agent08d,2,46,30,46,46.0,self,2
agent08e,2,20,19,20,20.0,self,1
agent08f,2,27,39,27,27.0,self,1
agent090,2,24,30,23,23.0,norm,0
agent091,2,15,24,15,15.0,self,2
agent092,2,9,10,9,9.0,self,1
agent093,2,27,45,27,27.0,self,2
agent094,2,17,21,17,17.0,self,2
agent095,2,14,40,14,14.0,self,2
agent096,2,34,41,34,34.0,self,2
agent097,2,28,46,28,28.0,self,3
agent098,2,7,18,7,7.0,self,1
agent099,2,25,45,24,24.0,norm,0
agent09a,2,25,11,25,25.0,self,2
agent09b,2,18,37,18,18.0,self,1
agent09c,2,36,32,36,36.0,self,3
agent09d,2,15,17,15,15.0,self,2
agent09e,2,18,46,18,18.0,self,2
agent09f,2,10,22,10,10.0,self,3
agent0a0,2,46,15,46,46.0,self,3
agent0a1,2,25,33,25,25.0,self,1
agent0a2,2,23,25,23,23.0,self,3
agent0a3,2,40,41,40,40.0,self,2
agent0a4,2,32,39,32,32.0,self,3
agent0a5,2,15,11,15,15.0,self,3
agent0a6,2,36,16,36,36.0,self,1
agent0a7,2,40,24,40,40.0,self,3
agent0a8,2,46,18,46,46.0,self,2
agent0a9,2,29,18,29,29.0,self,3
agent0aa,2,35,41,35,35.0,self,2
agent0ab,2,22,30,22,22.0,self,3
agent0ac,2,35,9,35,35.0,self,1
agent0ad,2,47,28,47,47.0,self,3
agent0ae,2,42,32,42,42.0,self,1
agent0af,2,21,24,21,21.0,self,1
agent0b0,2,23,35,23,23.0,norm=self,0
agent0b1,2,45,40,45,45.0,self,2
agent0b2,2,30,7,30,30.0,self,3
agent0b3,2,44,21,44,44.0,self,2
agent0b4,2,42,30,42,42.0,self,1
agent0b5,2,25,24,25,25.0,self,1
agent0b6,2,16,22,16,16.0,self,1
agent0b7,2,45,25,45,45.0,self,2
agent0b8,2,38,27,38,38.0,self,1
agent0b9,2,42,19,42,42.0,self,3
agent0ba,2,14,9,14,14.0,self,3
agent0bb,2,37,37,37,37.0,self,2
agent0bc,2,26,31,26,26.0,self,2
agent0bd,2,24,36,41,41.0,norm,20
agent0be,2,18,13,18,18.0,self,1
agent0bf,2,9,31,9,9.0,self,2
agent0c0,2,26,17,24,24.0,norm,1
agent0c1,2,10,9,10,10.0,self,1
agent0c2,2,25,9,24,24.0,norm,2
agent0c3,2,22,43,22,22.0,self,3
agent0c4,2,17,7,17,17.0,self,1
agent0c5,2,4,26,4,4.0,self,1
agent0c6,2,31,31,31,31.0,self,2
agent0c7,2,9,22,7,7.0,norm,0
agent000,3,24,47,24,24.0,norm=self,0
agent001,3,25,18,24,24.0,norm,0
agent002,3,25,18,24,24.0,norm,0
agent003,3,41,18,41,41.0,self,1
agent004,3,21,25,21,21.0,self,2
agent005,3,32,32,32,32.0,self,2
agent006,3,29,44,29,29.0,self,2
agent007,3,6,23,6,6.0,self,1
agent008,3,25,49,24,24.0,norm,0
agent009,3,34,39,43,43.0,norm,10
agent00a,3,21,20,21,21.0,self,1
agent00b,3,42,18,43,43.0,norm,4
agent00c,3,35,42,35,35.0,self,1
agent00d,3,18,39,18,18.0,self,2
