iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent009,3,6,3,6,6.0,norm=self,0
agent00a,3,4,3,4,4.0,norm=self,0
agent00b,3,6,3,6,6.0,norm=self,0
agent00c,3,3,6,3,3.0,norm=self,0
agent00d,3,4,4,4,4.0,norm=self,0
agent00e,3,4,3,4,4.0,norm=self,0
agent00f,3,4,8,4,4.0,norm=self,0
agent010,3,4,6,4,4.0,norm=self,0
agent011,3,4,7,4,4.0,norm=self,0
agent012,3,3,8,3,3.0,norm=self,0
agent013,3,3,5,3,3.0,norm=self,0
agent014,3,3,4,4,4.0,norm,1
agent015,3,3,5,3,3.0,norm=self,0
agent016,3,3,3,3,3.0,norm=self,0
agent017,3,3,4,3,3.0,norm=self,0
agent018,3,3,4,3,3.0,norm=self,0
agent019,3,3,3,3,3.0,norm=self,0
agent01a,3,4,3,4,4.0,norm=self,0
agent01b,3,4,3,4,4.0,norm=self,0
agent01c,3,7,4,6,6.0,norm,0
agent01d,3,3,4,3,3.0,norm=self,0
agent01e,3,3,6,3,3.0,norm=self,0
agent01f,3,6,3,6,6.0,norm=self,0
agent020,3,6,3,6,6.0,norm=self,0
agent021,3,3,4,3,3.0,norm=self,0
agent022,3,4,4,4,4.0,norm=self,0
agent023,3,4,7,4,4.0,norm=self,0
agent024,3,7,3,7,7.0,norm=self,0
agent025,3,4,7,4,4.0,norm=self,0
agent026,3,4,6,4,4.0,norm=self,0
