iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, THRES
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0c3,1,69,65,69,69.0,norm eq. self,1
agent0c4,1,67,66,67,67.0,norm eq. self,0
agent0c5,1,64,66,64,64.0,norm eq. self,0
agent0c6,1,62,66,62,62.0,norm eq. self,0
agent0c7,1,66,66,66,66.0,norm eq. self,1
agent000,2,70,67,70,70.0,norm eq. self,1
agent001,2,67,66,67,67.0,norm eq. self,1
agent002,2,70,66,70,70.0,norm eq. self,1
agent003,2,62,67,62,62.0,norm eq. self,0
agent004,2,66,66,66,66.0,norm eq. self,0
agent005,2,67,66,67,67.0,norm eq. self,1
agent006,2,67,66,67,67.0,norm eq. self,1
agent007,2,64,67,64,64.0,norm eq. self,0
agent008,2,67,66,67,67.0,norm eq. self,1
agent009,2,70,66,70,70.0,norm eq. self,1
agent00a,2,65,66,65,65.0,norm eq. self,0
agent00b,2,69,66,69,69.0,norm eq. self,1
agent00c,2,64,66,64,64.0,norm eq. self,0
agent00d,2,70,66,70,70.0,norm eq. self,1
agent00e,2,67,66,67,67.0,norm eq. self,1
agent00f,2,71,66,71,71.0,norm eq. self,2
agent010,2,69,66,69,69.0,norm eq. self,1
agent011,2,62,67,62,62.0,norm eq. self,0
agent012,2,67,67,67,67.0,norm eq. self,0
agent013,2,64,66,64,64.0,norm eq. self,0
agent014,2,64,66,64,64.0,norm eq. self,0
agent015,2,64,66,64,64.0,norm eq. self,0
agent016,2,70,66,70,70.0,norm eq. self,1
agent017,2,63,66,63,63.0,norm eq. self,0
agent018,2,64,67,64,64.0,norm eq. self,0
agent019,2,64,66,64,64.0,norm eq. self,0
agent01a,2,67,66,67,67.0,norm eq. self,1
agent01b,2,67,65,67,67.0,norm eq. self,1
agent01c,2,70,66,70,70.0,norm eq. self,1
agent01d,2,65,66,65,65.0,norm eq. self,1
agent01e,2,68,66,68,68.0,norm eq. self,1
agent01f,2,64,66,64,64.0,norm eq. self,0
agent020,2,67,66,67,67.0,norm eq. self,1
agent021,2,62,66,62,62.0,norm eq. self,0
agent022,2,71,67,71,71.0,norm eq. self,1
agent023,2,67,66,67,67.0,norm eq. self,0
agent024,2,67,67,67,67.0,norm eq. self,0
agent025,2,71,66,71,71.0,norm eq. self,1
agent026,2,67,66,67,67.0,norm eq. self,1
agent027,2,66,67,66,66.0,norm eq. self,0
agent028,2,67,67,67,67.0,norm eq. self,1
agent029,2,70,67,70,70.0,norm eq. self,1
agent02a,2,68,66,68,68.0,norm eq. self,1
agent02b,2,71,66,71,71.0,norm eq. self,1
agent02c,2,65,66,65,65.0,norm eq. self,1
agent02d,2,62,66,62,62.0,norm eq. self,0
