iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, AVG
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent062,2,62,64,61,61.0,norm,1
agent063,2,65,64,64,64.0,norm,1
agent064,2,64,64,63,63.0,norm,0
agent065,2,66,64,66,66.0,norm eq. self,1
agent066,2,61,64,61,61.0,norm eq. self,0
agent067,2,67,64,62,62.0,norm,3
agent068,2,68,64,63,63.0,norm,4
agent069,2,69,64,63,63.0,norm,4
agent06a,2,64,64,64,64.0,norm eq. self,0
agent06b,2,61,64,62,62.0,norm,1
agent06c,2,63,65,64,64.0,norm,1
agent06d,2,64,64,64,64.0,norm eq. self,0
agent06e,2,63,64,64,64.0,norm,1
agent06f,2,65,64,65,65.0,norm eq. self,1
agent070,2,65,64,65,65.0,norm eq. self,0
agent071,2,61,64,63,63.0,norm,2
agent072,2,66,64,66,66.0,norm eq. self,1
agent073,2,64,64,62,62.0,norm,2
agent074,2,64,64,65,65.0,norm,1
agent075,2,66,64,63,63.0,norm,1
agent076,2,61,64,62,62.0,norm,1
agent077,2,67,64,66,66.0,norm,0
agent078,2,65,65,65,65.0,norm eq. self,0
agent079,2,69,64,65,65.0,norm,3
agent07a,2,66,64,64,64.0,norm,2
agent07b,2,66,64,63,63.0,norm,1
agent07c,2,62,64,64,64.0,norm,2
agent07d,2,67,64,64,64.0,norm,2
agent07e,2,70,64,65,65.0,norm,4
agent07f,2,66,64,64,64.0,norm,0
agent080,2,67,64,64,64.0,norm,1
agent081,2,62,64,62,62.0,norm eq. self,0
agent082,2,66,63,62,62.0,norm,3
agent083,2,64,64,62,62.0,norm,2
agent084,2,68,64,66,66.0,norm,0
agent085,2,62,64,62,62.0,norm eq. self,0
agent086,2,67,64,67,67.0,norm eq. self,2
agent087,2,68,64,63,63.0,norm,3
agent088,2,66,64,65,65.0,norm,1
agent089,2,61,64,63,63.0,norm,2
agent08a,2,65,64,64,64.0,norm,0
agent08b,2,64,64,64,64.0,norm eq. self,0
agent08c,2,67,64,65,65.0,norm,0
agent08d,2,67,64,65,65.0,norm,1
agent08e,2,58,64,56,56.0,norm,2
agent08f,2,62,64,64,64.0,norm,3
agent090,2,68,64,66,66.0,norm,0
agent091,2,65,64,65,65.0,norm eq. self,2
agent092,2,68,64,66,66.0,norm,0
agent093,2,67,64,65,65.0,norm,1
agent094,2,63,64,65,65.0,norm,2
agent095,2,65,64,67,67.0,norm,3
agent096,2,67,64,66,66.0,norm,1
agent097,2,69,64,66,66.0,norm,2
agent098,2,63,64,62,62.0,norm,0
agent099,2,67,64,64,64.0,norm,2
agent09a,2,67,64,62,62.0,norm,4
agent09b,2,67,64,65,65.0,norm,1
agent09c,2,66,64,62,62.0,norm,2
agent09d,2,65,64,63,63.0,norm,0
agent09e,2,64,64,64,64.0,norm eq. self,0
agent09f,2,63,64,62,62.0,norm,1
agent0a0,2,62,64,63,63.0,norm,1
agent0a1,2,68,64,67,67.0,norm,1
agent0a2,2,67,64,64,64.0,norm,2
agent0a3,2,63,64,64,64.0,norm,1
agent0a4,2,62,64,62,62.0,norm eq. self,0
agent0a5,2,66,64,64,64.0,norm,1
agent0a6,2,62,64,60,60.0,norm,2
agent0a7,2,62,64,62,62.0,norm eq. self,0
agent0a8,2,64,64,64,64.0,norm eq. self,0
agent0a9,2,65,64,64,64.0,norm,1
agent0aa,2,62,65,62,62.0,norm eq. self,1
agent0ab,2,63,64,64,64.0,norm,1
agent0ac,2,65,64,63,63.0,norm,1
agent0ad,2,64,64,64,64.0,norm eq. self,0
agent0ae,2,61,64,61,61.0,norm eq. self,0
agent0af,2,62,65,63,63.0,norm,2
agent0b0,2,67,64,63,63.0,norm,4
agent0b1,2,63,64,62,62.0,norm,1
agent0b2,2,65,64,63,63.0,norm,0
agent0b3,2,65,64,66,66.0,norm,2
agent0b4,2,67,64,66,66.0,norm,0
agent0b5,2,67,64,67,67.0,norm eq. self,1
agent0b6,2,67,64,63,63.0,norm,3
agent0b7,2,67,65,66,66.0,norm,0
agent0b8,2,62,64,62,62.0,norm eq. self,0
agent0b9,2,66,64,65,65.0,norm,0
agent0ba,2,67,65,66,66.0,norm,0
agent0bb,2,67,64,64,64.0,norm,1
agent0bc,2,66,65,64,64.0,norm,1
agent0bd,2,62,64,62,62.0,norm eq. self,0
agent0be,2,65,64,62,62.0,norm,3
agent0bf,2,62,64,58,58.0,norm,4
agent0c0,2,64,64,61,61.0,norm,1
