iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent00f,2,65,64,66,66.0,norm,2
agent010,2,69,65,65,65.0,norm,3
agent011,2,64,64,64,64.0,norm eq. self,0
agent012,2,66,67,67,67.0,norm,1
agent013,2,66,65,66,66.0,norm eq. self,0
agent014,2,65,69,66,66.0,norm,1
agent015,2,66,64,67,67.0,norm,1
agent016,2,69,64,66,66.0,norm,2
agent017,2,64,66,66,66.0,norm,2
agent018,2,66,64,67,67.0,norm,1
agent019,2,64,66,64,64.0,norm eq. self,0
agent01a,2,66,62,65,65.0,norm,0
agent01b,2,65,69,64,64.0,norm,0
agent01c,2,67,64,67,67.0,norm eq. self,1
agent01d,2,66,68,68,68.0,norm,3
agent01e,2,67,68,64,64.0,norm,2
agent01f,2,65,69,64,64.0,norm,1
agent020,2,65,68,66,66.0,norm,2
agent021,2,62,63,63,63.0,norm,1
agent022,2,67,66,68,68.0,norm,2
agent023,2,68,64,66,66.0,norm,2
agent024,2,64,66,64,64.0,norm eq. self,0
agent025,2,66,67,64,64.0,norm,1
agent026,2,69,64,64,64.0,norm,4
agent027,2,65,66,65,65.0,norm eq. self,0
agent028,2,67,67,68,68.0,norm,2
agent029,2,68,66,67,67.0,norm,0
agent02a,2,67,64,68,68.0,norm,2
agent02b,2,69,68,67,67.0,norm,1
agent02c,2,65,65,67,67.0,norm,3
agent02d,2,64,63,65,65.0,norm,1
agent02e,2,62,65,62,62.0,norm eq. self,0
agent02f,2,64,64,66,66.0,norm,2
agent030,2,65,65,66,66.0,norm,1
agent031,2,65,64,66,66.0,norm,2
agent032,2,65,65,64,64.0,norm,0
agent033,2,68,64,66,66.0,norm,2
agent034,2,66,66,64,64.0,norm,2
agent035,2,68,67,67,67.0,norm,1
agent036,2,67,66,69,69.0,norm,2
agent037,2,67,68,67,67.0,norm eq. self,0
